cohort	unit	setting	neighbors	high_fraction	covariates	permutation_stratified	excess_over_null
TNBC94 extension	76	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	-0.17768807314429014
TNBC94 extension	77	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.058599011482500823
TNBC94 extension	77	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.05884431019888822
TNBC94 extension	77	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.04480239719038033
TNBC94 extension	77	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03803179539613065
TNBC94 extension	77	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.03532370922027139
TNBC94 extension	77	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.05884431019888822
TNBC94 extension	77	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.03549358525265442
TNBC94 extension	77	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	-0.07006173249041212
TNBC94 extension	77	residual_depth_only	6	0.25	log1p_umi	True	-0.0071415010293811865
TNBC94 extension	77	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.003617007085521101
TNBC94 extension	77	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.12163965310087792
TNBC94 extension	78	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.10523956872764284
TNBC94 extension	78	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.09528444374334866
TNBC94 extension	78	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.07433368976069474
TNBC94 extension	78	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.06659695411921648
TNBC94 extension	78	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.13745433964310977
TNBC94 extension	78	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.09528444374334866
TNBC94 extension	78	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.10758320337106667
TNBC94 extension	78	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.09811272036377028
TNBC94 extension	78	residual_depth_only	6	0.25	log1p_umi	True	0.6192736554792173
TNBC94 extension	78	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.10699397034329396
TNBC94 extension	78	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.2255475824510476
TNBC94 extension	79	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.21201564798525055
TNBC94 extension	79	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.2032618536285824
TNBC94 extension	79	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.20430910317629097
TNBC94 extension	79	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.1948477099173403
TNBC94 extension	79	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.16994991110685873
TNBC94 extension	79	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.2032618536285824
TNBC94 extension	79	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.2069830461723907
TNBC94 extension	79	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.14494531997615634
TNBC94 extension	79	residual_depth_only	6	0.25	log1p_umi	True	0.32781056581877405
TNBC94 extension	79	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.07056992819207814
TNBC94 extension	79	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.15057825241714387
TNBC94 extension	80	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.0889341604912148
TNBC94 extension	80	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.07741616748824295
TNBC94 extension	80	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.08274001259452825
TNBC94 extension	80	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.075471537136342
TNBC94 extension	80	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.06065723976993856
TNBC94 extension	80	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.07741616748824295
TNBC94 extension	80	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.05722263324434858
TNBC94 extension	80	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.07211266591124227
TNBC94 extension	80	residual_depth_only	6	0.25	log1p_umi	True	0.11759336693917147
TNBC94 extension	80	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.00501811697397702
TNBC94 extension	80	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.1690943869847942
TNBC94 extension	81	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.036241040359536625
TNBC94 extension	81	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.028752265620894904
TNBC94 extension	81	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.020152718416150746
TNBC94 extension	81	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.0003392577465868782
TNBC94 extension	81	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.0050109149582933665
TNBC94 extension	81	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.028752265620894904
TNBC94 extension	81	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.044046216651488584
TNBC94 extension	81	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	-0.012193679823031385
TNBC94 extension	81	residual_depth_only	6	0.25	log1p_umi	True	0.02121461287738235
TNBC94 extension	81	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.043665615328385296
TNBC94 extension	81	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	-0.010504125314742097
TNBC94 extension	82	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.012285592470521148
TNBC94 extension	82	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.009886704644980662
TNBC94 extension	82	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.008460696856428244
TNBC94 extension	82	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.015066332447385318
TNBC94 extension	82	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	-0.01344724025843528
TNBC94 extension	82	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.009886704644980662
TNBC94 extension	82	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.002253061615108869
TNBC94 extension	82	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.008599859389111113
TNBC94 extension	82	residual_depth_only	6	0.25	log1p_umi	True	0.018364810734972016
TNBC94 extension	82	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.015180957352798327
TNBC94 extension	82	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	-0.022894761708402156
TNBC94 extension	83	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.022882465149354634
TNBC94 extension	83	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.03764804650533038
TNBC94 extension	83	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.030236484653049827
TNBC94 extension	83	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.04462903673839465
TNBC94 extension	83	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	-0.05459415381067506
TNBC94 extension	83	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	-0.03764804650533038
TNBC94 extension	83	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	-0.00978202023534793
TNBC94 extension	83	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	-0.03764804650533038
TNBC94 extension	83	residual_depth_only	6	0.25	log1p_umi	True	0.024059319795400443
TNBC94 extension	83	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.038396605031079764
TNBC94 extension	83	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	-0.032626873145968335
TNBC94 extension	84	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.16689818377206697
TNBC94 extension	84	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.16971778343148458
TNBC94 extension	84	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.17075067990925386
TNBC94 extension	84	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.16785608519994588
TNBC94 extension	84	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.17860137178605273
TNBC94 extension	84	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.16971778343148458
TNBC94 extension	84	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.1797078230840385
TNBC94 extension	84	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.1891411980898293
TNBC94 extension	84	residual_depth_only	6	0.25	log1p_umi	True	0.5727568706243885
TNBC94 extension	84	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.1191724241437353
TNBC94 extension	84	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.23412974667150227
TNBC94 extension	85	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.02825460958876934
TNBC94 extension	85	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.020864650210916946
TNBC94 extension	85	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.014282486801717266
TNBC94 extension	85	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.005663450070606764
TNBC94 extension	85	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.02839605227147224
TNBC94 extension	85	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.020864650210916946
TNBC94 extension	85	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.03661329032076424
TNBC94 extension	85	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.010644669796645967
TNBC94 extension	85	residual_depth_only	6	0.25	log1p_umi	True	0.023988141261177376
TNBC94 extension	85	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.03232959269114703
TNBC94 extension	85	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.03560302693570068
TNBC94 extension	86	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.007138880016024099
TNBC94 extension	86	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.01976351071447037
TNBC94 extension	86	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.020138242344919496
TNBC94 extension	86	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03145347261058038
TNBC94 extension	86	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	-0.016954543170634148
TNBC94 extension	86	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.01976351071447037
TNBC94 extension	86	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.0646336118526621
TNBC94 extension	86	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.01976351071447037
TNBC94 extension	86	residual_depth_only	6	0.25	log1p_umi	True	0.047125051979352545
TNBC94 extension	86	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.058793313293070394
TNBC94 extension	86	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.0802767091209517
TNBC94 extension	87	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.13018237780955969
TNBC94 extension	87	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.1544568374123741
TNBC94 extension	87	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.1437550794446741
TNBC94 extension	87	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.11778839156528878
TNBC94 extension	87	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.1057586756054048
TNBC94 extension	87	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.1544568374123741
TNBC94 extension	87	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.1718757985493952
TNBC94 extension	87	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.17369465688984234
TNBC94 extension	87	residual_depth_only	6	0.25	log1p_umi	True	0.14162801092597266
TNBC94 extension	87	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	-0.07857761394052416
TNBC94 extension	87	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.23820634164363774
TNBC94 extension	88	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.14083665546718022
TNBC94 extension	88	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.143296807508319
TNBC94 extension	88	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.13708050157715243
TNBC94 extension	88	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.13077796338517672
TNBC94 extension	88	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.1725202623311416
TNBC94 extension	88	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.143296807508319
TNBC94 extension	88	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.11885183270860608
TNBC94 extension	88	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.1416836734075467
TNBC94 extension	88	residual_depth_only	6	0.25	log1p_umi	True	0.23766956180096868
TNBC94 extension	88	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.10861247428546508
TNBC94 extension	88	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.14704119007727537
TNBC94 extension	89	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.017564202148514958
TNBC94 extension	89	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.02172337733535631
TNBC94 extension	89	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.012358494156544355
TNBC94 extension	89	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.012111682858704243
TNBC94 extension	89	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.026694650340236478
TNBC94 extension	89	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.02172337733535631
TNBC94 extension	89	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.02108624222513538
TNBC94 extension	89	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.019033965504304452
TNBC94 extension	89	residual_depth_only	6	0.25	log1p_umi	True	0.03914573021010892
TNBC94 extension	89	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.009422587610831758
TNBC94 extension	89	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.02918868040802689
TNBC94 extension	90	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.08992780395188547
TNBC94 extension	90	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.07824517600464764
TNBC94 extension	90	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.07481878837634848
TNBC94 extension	90	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.06490820654980828
TNBC94 extension	90	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.07705629926333582
TNBC94 extension	90	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.07824517600464764
TNBC94 extension	90	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.10034713235075478
TNBC94 extension	90	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.07824517600464764
TNBC94 extension	90	residual_depth_only	6	0.25	log1p_umi	True	0.20226364091329527
TNBC94 extension	90	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.03705736817865333
TNBC94 extension	90	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.08192400838898392
TNBC94 extension	91	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03360801326260762
TNBC94 extension	91	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03836399605944768
TNBC94 extension	91	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.04475799230804906
TNBC94 extension	91	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.032324861777432067
TNBC94 extension	91	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.01426127035188502
TNBC94 extension	91	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03836399605944768
TNBC94 extension	91	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.04847400546235439
TNBC94 extension	91	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.03836399605944768
TNBC94 extension	91	residual_depth_only	6	0.25	log1p_umi	True	0.08057892759839436
TNBC94 extension	91	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.015827051427738173
TNBC94 extension	91	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.05223913232527268
TNBC94 extension	92	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.11549877421816826
TNBC94 extension	92	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.09146643009851986
TNBC94 extension	92	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.06971793464774781
TNBC94 extension	92	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.01783232397647399
TNBC94 extension	92	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.11020248211476466
TNBC94 extension	92	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.09146643009851986
TNBC94 extension	92	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.0850219725685387
TNBC94 extension	92	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.06877772091906086
TNBC94 extension	92	residual_depth_only	6	0.25	log1p_umi	True	0.21425038500512944
TNBC94 extension	92	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.05327101379357235
TNBC94 extension	92	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.13151175492239572
TNBC94 extension	93	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03236711175223736
TNBC94 extension	93	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03320248648249871
TNBC94 extension	93	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.0230018255758197
TNBC94 extension	93	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.04574078088386767
TNBC94 extension	93	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.048478574369251834
TNBC94 extension	93	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.03320248648249871
TNBC94 extension	93	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.034462771166581446
TNBC94 extension	93	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.006475518287599735
TNBC94 extension	93	residual_depth_only	6	0.25	log1p_umi	True	0.03940876411160908
TNBC94 extension	93	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.0008244424270326435
TNBC94 extension	93	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.09864079013428884
TNBC94 extension	94	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.2358871610096397
TNBC94 extension	94	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.2527983134257472
TNBC94 extension	94	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.24144088846807935
TNBC94 extension	94	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.24239320631282252
TNBC94 extension	94	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.27257479757926456
TNBC94 extension	94	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.2527983134257472
TNBC94 extension	94	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.22054610148537626
TNBC94 extension	94	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.23154236030395775
TNBC94 extension	94	residual_depth_only	6	0.25	log1p_umi	True	0.5790958208477023
TNBC94 extension	94	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.2554711088969185
TNBC94 extension	94	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.2521378892187115
TNBC94 extension	95	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.2810913703279131
TNBC94 extension	95	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.27780300714651956
TNBC94 extension	95	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.27616325389620566
TNBC94 extension	95	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.271391338491709
TNBC94 extension	95	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.30040962669264404
TNBC94 extension	95	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.27780300714651956
TNBC94 extension	95	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.25346819227431755
TNBC94 extension	95	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.27895464867058256
TNBC94 extension	95	residual_depth_only	6	0.25	log1p_umi	True	0.5033140032170039
TNBC94 extension	95	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.14973851007766967
TNBC94 extension	95	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.30109924299370966
TNBC94 extension	96	neighbors_k4	4	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.11418041980962998
TNBC94 extension	96	neighbors_k6	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.10434444997757159
TNBC94 extension	96	neighbors_k8	8	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.0946459126546202
TNBC94 extension	96	neighbors_k12	12	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.09137926867774979
TNBC94 extension	96	high_fraction_0.20	6	0.2	macrophage_identity;hypoxia;log1p_umi	True	0.14675937718406293
TNBC94 extension	96	high_fraction_0.25	6	0.25	macrophage_identity;hypoxia;log1p_umi	True	0.10434444997757159
TNBC94 extension	96	high_fraction_0.33	6	0.33	macrophage_identity;hypoxia;log1p_umi	True	0.10152319665551482
TNBC94 extension	96	residual_macrophage_depth	6	0.25	macrophage_identity;log1p_umi	True	0.10112688109717718
TNBC94 extension	96	residual_depth_only	6	0.25	log1p_umi	True	0.20083676110744236
TNBC94 extension	96	residual_plus_fibroblast	6	0.25	macrophage_identity;hypoxia;log1p_umi;fibroblast_ecm	True	0.06867094026388154
TNBC94 extension	96	unstratified_permutation	6	0.25	macrophage_identity;hypoxia;log1p_umi	False	0.17534272248217986
